id,epoch,timestamp,X (g),Y (g),Z (g)
3293,1747231486848,2025-05-14 16:04:46,0.01171875,-0.234375,0.01171875
3294,1747231486851,2025-05-14 16:04:46,-0.00390625,-0.21875,-0.00390625
3295,1747231486853,2025-05-14 16:04:46,-0.00390625,-0.21875,-0.00390625
3296,1747231486856,2025-05-14 16:04:46,-0.00390625,-0.21875,-0.00390625
3297,1747231486858,2025-05-14 16:04:46,-0.00390625,-0.21875,-0.00390625
3298,1747231486861,2025-05-14 16:04:46,-0.00390625,-0.21875,-0.00390625
3299,1747231486863,2025-05-14 16:04:46,-0.00390625,-0.234375,-0.00390625
3300,1747231486866,2025-05-14 16:04:46,-0.00390625,-0.21875,-0.00390625
3301,1747231486868,2025-05-14 16:04:46,-0.00390625,-0.21875,-0.00390625
3302,1747231486871,2025-05-14 16:04:46,-0.00390625,-0.21875,-0.00390625
3303,1747231486873,2025-05-14 16:04:46,-0.00390625,-0.21875,-0.00390625
3304,1747231486876,2025-05-14 16:04:46,-0.00390625,-0.234375,-0.00390625
3305,1747231486878,2025-05-14 16:04:46,-0.00390625,-0.234375,-0.00390625
3306,1747231486881,2025-05-14 16:04:46,0.01171875,-0.21875,0.01171875
3307,1747231486883,2025-05-14 16:04:46,-0.00390625,-0.21875,-0.00390625
3308,1747231486886,2025-05-14 16:04:46,-0.00390625,-0.21875,-0.00390625
3309,1747231486888,2025-05-14 16:04:46,-0.00390625,-0.21875,-0.00390625
3310,1747231486891,2025-05-14 16:04:46,0.01171875,-0.21875,0.01171875
3311,1747231486893,2025-05-14 16:04:46,-0.00390625,-0.21875,-0.00390625
3312,1747231486896,2025-05-14 16:04:46,0.01171875,-0.21875,0.01171875
3313,1747231486898,2025-05-14 16:04:46,0.01171875,-0.21875,0.01171875
3314,1747231486900,2025-05-14 16:04:46,0.01171875,-0.21875,0.01171875
3315,1747231486903,2025-05-14 16:04:46,0.01171875,-0.21875,0.01171875
3316,1747231486905,2025-05-14 16:04:46,0.01171875,-0.234375,0.01171875
3317,1747231486908,2025-05-14 16:04:46,0.01171875,-0.21875,0.01171875
3318,1747231486910,2025-05-14 16:04:46,-0.00390625,-0.21875,-0.00390625
3319,1747231486913,2025-05-14 16:04:46,-0.00390625,-0.21875,-0.00390625
3320,1747231486915,2025-05-14 16:04:46,-0.00390625,-0.21875,-0.00390625
3321,1747231486918,2025-05-14 16:04:46,-0.00390625,-0.21875,-0.00390625
3322,1747231486920,2025-05-14 16:04:46,-0.00390625,-0.234375,-0.00390625
3323,1747231486923,2025-05-14 16:04:46,0.01171875,-0.21875,0.01171875
3324,1747231486925,2025-05-14 16:04:46,0.01171875,-0.21875,0.01171875
3325,1747231486928,2025-05-14 16:04:46,-0.00390625,-0.21875,-0.00390625
3326,1747231486930,2025-05-14 16:04:46,-0.00390625,-0.21875,-0.00390625
3327,1747231486933,2025-05-14 16:04:46,-0.00390625,-0.21875,-0.00390625
3328,1747231486935,2025-05-14 16:04:46,0.01171875,-0.234375,0.01171875
3329,1747231486938,2025-05-14 16:04:46,0.01171875,-0.21875,0.01171875
3330,1747231486940,2025-05-14 16:04:46,0.01171875,-0.21875,0.01171875
3331,1747231486943,2025-05-14 16:04:46,0.01171875,-0.21875,0.01171875
3332,1747231486945,2025-05-14 16:04:46,0.0595703125,-0.25,0.0595703125
3333,1747231486948,2025-05-14 16:04:46,0.0888671875,-0.328125,0.0888671875
3334,1747231486950,2025-05-14 16:04:46,-0.0205078125,-0.140625,-0.0205078125
3335,1747231486953,2025-05-14 16:04:46,-0.0986328125,-0.109375,-0.0986328125
3336,1747231486955,2025-05-14 16:04:46,-0.00390625,-0.28125,-0.00390625
3337,1747231486958,2025-05-14 16:04:46,-0.00390625,-0.3125,-0.00390625
3338,1747231486960,2025-05-14 16:04:46,0.01171875,-0.203125,0.01171875
3339,1747231486963,2025-05-14 16:04:46,0.0419921875,-0.28125,0.0419921875
3340,1747231486965,2025-05-14 16:04:46,0.0576171875,-0.234375,0.0576171875
3341,1747231486968,2025-05-14 16:04:46,0.01171875,-0.140625,0.01171875
3342,1747231486970,2025-05-14 16:04:46,-0.00390625,-0.203125,-0.00390625
3343,1747231486973,2025-05-14 16:04:46,0.01171875,-0.28125,0.01171875
3344,1747231486975,2025-05-14 16:04:46,0.01171875,-0.203125,0.01171875
3345,1747231486978,2025-05-14 16:04:46,-0.0048828125,-0.234375,-0.0048828125
3346,1747231486980,2025-05-14 16:04:46,0.0107421875,-0.234375,0.0107421875
3347,1747231486983,2025-05-14 16:04:46,0.02734375,-0.21875,0.02734375
3348,1747231486985,2025-05-14 16:04:46,-0.00390625,-0.1875,-0.00390625
3349,1747231486988,2025-05-14 16:04:46,-0.00390625,-0.21875,-0.00390625
3350,1747231486990,2025-05-14 16:04:46,0.01171875,-0.234375,0.01171875
3351,1747231486993,2025-05-14 16:04:46,0.01171875,-0.234375,0.01171875
3352,1747231486995,2025-05-14 16:04:46,0.01171875,-0.21875,0.01171875
3353,1747231486998,2025-05-14 16:04:46,-0.00390625,-0.21875,-0.00390625
3354,1747231487000,2025-05-14 16:04:46,-0.00390625,-0.21875,-0.00390625
3355,1747231487003,2025-05-14 16:04:47,-0.00390625,-0.234375,-0.00390625
3356,1747231487005,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3357,1747231487008,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3358,1747231487010,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3359,1747231487013,2025-05-14 16:04:47,-0.00390625,-0.203125,-0.00390625
3360,1747231487015,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3361,1747231487018,2025-05-14 16:04:47,-0.0048828125,-0.234375,-0.0048828125
3362,1747231487020,2025-05-14 16:04:47,0.01171875,-0.234375,0.01171875
3363,1747231487023,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3364,1747231487025,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3365,1747231487028,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3366,1747231487030,2025-05-14 16:04:47,-0.00390625,-0.203125,-0.00390625
3367,1747231487033,2025-05-14 16:04:47,-0.00390625,-0.234375,-0.00390625
3368,1747231487035,2025-05-14 16:04:47,-0.00390625,-0.234375,-0.00390625
3369,1747231487037,2025-05-14 16:04:47,-0.00390625,-0.234375,-0.00390625
3370,1747231487040,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3371,1747231487042,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3372,1747231487045,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3373,1747231487047,2025-05-14 16:04:47,-0.0048828125,-0.21875,-0.0048828125
3374,1747231487050,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3375,1747231487052,2025-05-14 16:04:47,0.01171875,-0.234375,0.01171875
3376,1747231487055,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3377,1747231487057,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3378,1747231487060,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3379,1747231487062,2025-05-14 16:04:47,0.01171875,-0.234375,0.01171875
3380,1747231487065,2025-05-14 16:04:47,0.01171875,-0.234375,0.01171875
3381,1747231487067,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3382,1747231487070,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3383,1747231487072,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3384,1747231487075,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3385,1747231487077,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3386,1747231487080,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3387,1747231487082,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3388,1747231487085,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3389,1747231487087,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3390,1747231487090,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3391,1747231487092,2025-05-14 16:04:47,0.01171875,-0.234375,0.01171875
3392,1747231487095,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3393,1747231487097,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3394,1747231487100,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3395,1747231487102,2025-05-14 16:04:47,0.02734375,-0.265625,0.02734375
3396,1747231487105,2025-05-14 16:04:47,0.04296875,-0.265625,0.04296875
3397,1747231487107,2025-05-14 16:04:47,-0.0830078125,-0.21875,-0.0830078125
3398,1747231487110,2025-05-14 16:04:47,-0.0673828125,-0.109375,-0.0673828125
3399,1747231487112,2025-05-14 16:04:47,-0.0048828125,-0.1875,-0.0048828125
3400,1747231487115,2025-05-14 16:04:47,-0.00390625,-0.3125,-0.00390625
3401,1747231487117,2025-05-14 16:04:47,0.02734375,-0.234375,0.02734375
3402,1747231487120,2025-05-14 16:04:47,0.0263671875,-0.25,0.0263671875
3403,1747231487122,2025-05-14 16:04:47,0.0107421875,-0.28125,0.0107421875
3404,1747231487125,2025-05-14 16:04:47,0.01171875,-0.1875,0.01171875
3405,1747231487127,2025-05-14 16:04:47,0.01171875,-0.15625,0.01171875
3406,1747231487130,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3407,1747231487132,2025-05-14 16:04:47,-0.00390625,-0.234375,-0.00390625
3408,1747231487135,2025-05-14 16:04:47,-0.00390625,-0.203125,-0.00390625
3409,1747231487137,2025-05-14 16:04:47,0.0107421875,-0.25,0.0107421875
3410,1747231487140,2025-05-14 16:04:47,0.0107421875,-0.25,0.0107421875
3411,1747231487142,2025-05-14 16:04:47,0.01171875,-0.1875,0.01171875
3412,1747231487145,2025-05-14 16:04:47,0.01171875,-0.203125,0.01171875
3413,1747231487147,2025-05-14 16:04:47,0.01171875,-0.234375,0.01171875
3414,1747231487150,2025-05-14 16:04:47,0.02734375,-0.234375,0.02734375
3415,1747231487152,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3416,1747231487155,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3417,1747231487157,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3418,1747231487160,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3419,1747231487162,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3420,1747231487164,2025-05-14 16:04:47,0.01171875,-0.234375,0.01171875
3421,1747231487167,2025-05-14 16:04:47,0.01171875,-0.234375,0.01171875
3422,1747231487170,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3423,1747231487172,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3424,1747231487174,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3425,1747231487177,2025-05-14 16:04:47,0.0107421875,-0.234375,0.0107421875
3426,1747231487179,2025-05-14 16:04:47,-0.00390625,-0.234375,-0.00390625
3427,1747231487182,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3428,1747231487184,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3429,1747231487187,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3430,1747231487189,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3431,1747231487192,2025-05-14 16:04:47,0.01171875,-0.234375,0.01171875
3432,1747231487194,2025-05-14 16:04:47,-0.00390625,-0.234375,-0.00390625
3433,1747231487197,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3434,1747231487199,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3435,1747231487202,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3436,1747231487204,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3437,1747231487207,2025-05-14 16:04:47,0.01171875,-0.234375,0.01171875
3438,1747231487209,2025-05-14 16:04:47,-0.00390625,-0.234375,-0.00390625
3439,1747231487212,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3440,1747231487214,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3441,1747231487217,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3442,1747231487219,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3443,1747231487222,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3444,1747231487224,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3445,1747231487227,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3446,1747231487229,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3447,1747231487232,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3448,1747231487234,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3449,1747231487237,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3450,1747231487239,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3451,1747231487242,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3452,1747231487244,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3453,1747231487247,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3454,1747231487249,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3455,1747231487252,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3456,1747231487254,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3457,1747231487257,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3458,1747231487259,2025-05-14 16:04:47,0.01171875,-0.234375,0.01171875
3459,1747231487262,2025-05-14 16:04:47,-0.01953125,-0.203125,-0.01953125
3460,1747231487264,2025-05-14 16:04:47,-0.08203125,-0.234375,-0.08203125
3461,1747231487267,2025-05-14 16:04:47,-0.0361328125,-0.234375,-0.0361328125
3462,1747231487269,2025-05-14 16:04:47,0.0263671875,-0.171875,0.0263671875
3463,1747231487272,2025-05-14 16:04:47,0.0107421875,-0.21875,0.0107421875
3464,1747231487274,2025-05-14 16:04:47,0.01171875,-0.25,0.01171875
3465,1747231487277,2025-05-14 16:04:47,0.0263671875,-0.234375,0.0263671875
3466,1747231487279,2025-05-14 16:04:47,-0.0361328125,-0.25,-0.0361328125
3467,1747231487282,2025-05-14 16:04:47,-0.0517578125,-0.25,-0.0517578125
3468,1747231487284,2025-05-14 16:04:47,-0.00390625,-0.203125,-0.00390625
3469,1747231487287,2025-05-14 16:04:47,0.02734375,-0.1875,0.02734375
3470,1747231487289,2025-05-14 16:04:47,-0.00390625,-0.203125,-0.00390625
3471,1747231487292,2025-05-14 16:04:47,-0.00390625,-0.203125,-0.00390625
3472,1747231487294,2025-05-14 16:04:47,0.0107421875,-0.21875,0.0107421875
3473,1747231487297,2025-05-14 16:04:47,-0.0048828125,-0.25,-0.0048828125
3474,1747231487299,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3475,1747231487302,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3476,1747231487304,2025-05-14 16:04:47,0.02734375,-0.234375,0.02734375
3477,1747231487306,2025-05-14 16:04:47,0.02734375,-0.21875,0.02734375
3478,1747231487309,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3479,1747231487311,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3480,1747231487314,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3481,1747231487316,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3482,1747231487319,2025-05-14 16:04:47,-0.00390625,-0.234375,-0.00390625
3483,1747231487321,2025-05-14 16:04:47,0.01171875,-0.234375,0.01171875
3484,1747231487324,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3485,1747231487326,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3486,1747231487329,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3487,1747231487331,2025-05-14 16:04:47,-0.00390625,-0.203125,-0.00390625
3488,1747231487334,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3489,1747231487336,2025-05-14 16:04:47,0.01171875,-0.234375,0.01171875
3490,1747231487339,2025-05-14 16:04:47,0.01171875,-0.234375,0.01171875
3491,1747231487341,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3492,1747231487344,2025-05-14 16:04:47,-0.00390625,-0.203125,-0.00390625
3493,1747231487346,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3494,1747231487349,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3495,1747231487351,2025-05-14 16:04:47,-0.00390625,-0.234375,-0.00390625
3496,1747231487354,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3497,1747231487356,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3498,1747231487359,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3499,1747231487361,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3500,1747231487364,2025-05-14 16:04:47,0.01171875,-0.234375,0.01171875
3501,1747231487366,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3502,1747231487369,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3503,1747231487371,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3504,1747231487374,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3505,1747231487376,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3506,1747231487379,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3507,1747231487381,2025-05-14 16:04:47,0.01171875,-0.234375,0.01171875
3508,1747231487384,2025-05-14 16:04:47,0.01171875,-0.234375,0.01171875
3509,1747231487386,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3510,1747231487389,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3511,1747231487391,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3512,1747231487394,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3513,1747231487396,2025-05-14 16:04:47,0.01171875,-0.234375,0.01171875
3514,1747231487399,2025-05-14 16:04:47,0.01171875,-0.234375,0.01171875
3515,1747231487401,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3516,1747231487404,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3517,1747231487406,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3518,1747231487409,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3519,1747231487411,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3520,1747231487414,2025-05-14 16:04:47,0.01171875,-0.234375,0.01171875
3521,1747231487416,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3522,1747231487419,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3523,1747231487421,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3524,1747231487424,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3525,1747231487426,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3526,1747231487429,2025-05-14 16:04:47,-0.01953125,-0.15625,-0.01953125
3527,1747231487431,2025-05-14 16:04:47,-0.00390625,-0.265625,-0.00390625
3528,1747231487433,2025-05-14 16:04:47,-0.0048828125,-0.28125,-0.0048828125
3529,1747231487436,2025-05-14 16:04:47,0.0107421875,-0.15625,0.0107421875
3530,1747231487438,2025-05-14 16:04:47,0.02734375,-0.15625,0.02734375
3531,1747231487441,2025-05-14 16:04:47,0.01171875,-0.296875,0.01171875
3532,1747231487443,2025-05-14 16:04:47,-0.00390625,-0.203125,-0.00390625
3533,1747231487446,2025-05-14 16:04:47,-0.0048828125,-0.21875,-0.0048828125
3534,1747231487448,2025-05-14 16:04:47,-0.0048828125,-0.265625,-0.0048828125
3535,1747231487451,2025-05-14 16:04:47,-0.0048828125,-0.21875,-0.0048828125
3536,1747231487453,2025-05-14 16:04:47,0.01171875,-0.1875,0.01171875
3537,1747231487456,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3538,1747231487458,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3539,1747231487461,2025-05-14 16:04:47,0.01171875,-0.21875,-0.00390625
3540,1747231487463,2025-05-14 16:04:47,0.01171875,-0.21875,-0.00390625
3541,1747231487466,2025-05-14 16:04:47,-0.00390625,-0.234375,0.01171875
3542,1747231487468,2025-05-14 16:04:47,0.01171875,-0.21875,-0.00390625
3543,1747231487471,2025-05-14 16:04:47,0.01171875,-0.234375,0.01171875
3544,1747231487473,2025-05-14 16:04:47,0.01171875,-0.234375,0.01171875
3545,1747231487476,2025-05-14 16:04:47,0.01171875,-0.21875,-0.00390625
3546,1747231487478,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3547,1747231487481,2025-05-14 16:04:47,0.01171875,-0.21875,-0.00390625
3548,1747231487483,2025-05-14 16:04:47,0.01171875,-0.21875,-0.00390625
3549,1747231487486,2025-05-14 16:04:47,-0.00390625,-0.234375,-0.00390625
3550,1747231487488,2025-05-14 16:04:47,0.01171875,-0.234375,0.01171875
3551,1747231487491,2025-05-14 16:04:47,-0.00390625,-0.21875,0.01171875
3552,1747231487493,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3553,1747231487496,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3554,1747231487498,2025-05-14 16:04:47,-0.00390625,-0.21875,0.01171875
3555,1747231487501,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3556,1747231487503,2025-05-14 16:04:47,0.01171875,-0.234375,0.01171875
3557,1747231487506,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3558,1747231487508,2025-05-14 16:04:47,0.01171875,-0.21875,-0.00390625
3559,1747231487511,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3560,1747231487513,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3561,1747231487516,2025-05-14 16:04:47,-0.00390625,-0.21875,0.01171875
3562,1747231487518,2025-05-14 16:04:47,-0.00390625,-0.234375,-0.00390625
3563,1747231487521,2025-05-14 16:04:47,-0.00390625,-0.234375,-0.00390625
3564,1747231487523,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3565,1747231487526,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3566,1747231487528,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3567,1747231487531,2025-05-14 16:04:47,-0.00390625,-0.234375,-0.00390625
3568,1747231487533,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3569,1747231487536,2025-05-14 16:04:47,-0.00390625,-0.234375,-0.00390625
3570,1747231487538,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3571,1747231487541,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3572,1747231487543,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3573,1747231487546,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3574,1747231487548,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3575,1747231487551,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3576,1747231487553,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3577,1747231487556,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3578,1747231487558,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3579,1747231487561,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3580,1747231487563,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3581,1747231487566,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3582,1747231487568,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3583,1747231487570,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3584,1747231487573,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3585,1747231487575,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3586,1747231487578,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3587,1747231487580,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3588,1747231487583,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3589,1747231487585,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3590,1747231487588,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3591,1747231487590,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3592,1747231487593,2025-05-14 16:04:47,-0.0029296875,-0.15625,-0.0029296875
3593,1747231487595,2025-05-14 16:04:47,0.0263671875,-0.1875,0.0263671875
3594,1747231487598,2025-05-14 16:04:47,0.0576171875,-0.203125,0.0576171875
3595,1747231487600,2025-05-14 16:04:47,0.0107421875,-0.3125,0.0107421875
3596,1747231487603,2025-05-14 16:04:47,-0.00390625,-0.265625,-0.00390625
3597,1747231487605,2025-05-14 16:04:47,0.02734375,-0.171875,0.02734375
3598,1747231487608,2025-05-14 16:04:47,-0.0048828125,-0.234375,-0.0048828125
3599,1747231487610,2025-05-14 16:04:47,-0.00390625,-0.234375,-0.00390625
3600,1747231487613,2025-05-14 16:04:47,0.0263671875,-0.1875,0.0263671875
3601,1747231487615,2025-05-14 16:04:47,-0.0048828125,-0.234375,-0.0048828125
3602,1747231487618,2025-05-14 16:04:47,-0.01953125,-0.25,-0.01953125
3603,1747231487620,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3604,1747231487623,2025-05-14 16:04:47,0.02734375,-0.203125,0.02734375
3605,1747231487625,2025-05-14 16:04:47,0.02734375,-0.25,0.02734375
3606,1747231487628,2025-05-14 16:04:47,-0.0048828125,-0.203125,-0.0048828125
3607,1747231487630,2025-05-14 16:04:47,-0.00390625,-0.1875,-0.00390625
3608,1747231487633,2025-05-14 16:04:47,-0.0048828125,-0.234375,-0.0048828125
3609,1747231487635,2025-05-14 16:04:47,-0.0048828125,-0.234375,-0.0048828125
3610,1747231487638,2025-05-14 16:04:47,-0.00390625,-0.234375,-0.00390625
3611,1747231487640,2025-05-14 16:04:47,-0.00390625,-0.234375,-0.00390625
3612,1747231487643,2025-05-14 16:04:47,-0.00390625,-0.234375,-0.00390625
3613,1747231487645,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3614,1747231487648,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3615,1747231487650,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3616,1747231487653,2025-05-14 16:04:47,-0.00390625,-0.234375,-0.00390625
3617,1747231487655,2025-05-14 16:04:47,-0.00390625,-0.234375,-0.00390625
3618,1747231487658,2025-05-14 16:04:47,-0.00390625,-0.234375,-0.00390625
3619,1747231487660,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3620,1747231487663,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3621,1747231487665,2025-05-14 16:04:47,0.01171875,-0.234375,0.01171875
3622,1747231487668,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3623,1747231487670,2025-05-14 16:04:47,-0.00390625,-0.21875,-0.00390625
3624,1747231487673,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3625,1747231487675,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3626,1747231487678,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3627,1747231487680,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3628,1747231487683,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3629,1747231487685,2025-05-14 16:04:47,0.01171875,-0.21875,0.01171875
3630,1747231487688,2025-05-14 16:04:47,-0.00390625,-0.203125,-0.00390625
